codepoint;char;quotableStartChar;quotableChar
34460;蚜;0;0
34461;蚝;0;0
34462;蚞;0;0
34463;蚟;0;0
34464;蚠;0;0
34465;蚡;0;0
34466;蚢;0;0
34467;蚣;0;0
34468;蚤;0;0
34469;蚥;0;0
34470;蚦;0;0
34471;蚧;0;0
34472;蚨;0;0
34473;蚩;0;0
34474;蚪;0;0
34475;蚫;0;0
34476;蚬;0;0
34477;蚭;0;0
34478;蚮;0;0
34479;蚯;0;0
34480;蚰;0;0
34481;蚱;0;0
34482;蚲;0;0
34483;蚳;0;0
34484;蚴;0;0
34485;蚵;0;0
34486;蚶;0;0
34487;蚷;0;0
34488;蚸;0;0
34489;蚹;0;0
34490;蚺;0;0
34491;蚻;0;0
34492;蚼;0;0
34493;蚽;0;0
34494;蚾;0;0
34495;蚿;0;0
34496;蛀;0;0
34497;蛁;0;0
34498;蛂;0;0
34499;蛃;0;0
34500;蛄;0;0
34501;蛅;0;0
34502;蛆;0;0
34503;蛇;0;0
34504;蛈;0;0
34505;蛉;0;0
34506;蛊;0;0
34507;蛋;0;0
34508;蛌;0;0
34509;蛍;0;0
34510;蛎;0;0
34511;蛏;0;0
34512;蛐;0;0
34513;蛑;0;0
34514;蛒;0;0
34515;蛓;0;0
34516;蛔;0;0
34517;蛕;0;0
34518;蛖;0;0
34519;蛗;0;0
34520;蛘;0;0
34521;蛙;0;0
34522;蛚;0;0
34523;蛛;0;0
34524;蛜;0;0
34525;蛝;0;0
34526;蛞;0;0
34527;蛟;0;0
34528;蛠;0;0
34529;蛡;0;0
34530;蛢;0;0
34531;蛣;0;0
34532;蛤;0;0
34533;蛥;0;0
34534;蛦;0;0
34535;蛧;0;0
34536;蛨;0;0
34537;蛩;0;0
34538;蛪;0;0
34539;蛫;0;0
34540;蛬;0;0
34541;蛭;0;0
34542;蛮;0;0
34543;蛯;0;0
34544;蛰;0;0
34545;蛱;0;0
34546;蛲;0;0
34547;蛳;0;0
34548;蛴;0;0
34549;蛵;0;0
34550;蛶;0;0
34551;蛷;0;0
34552;蛸;0;0
34553;蛹;0;0
34554;蛺;0;0
34555;蛻;0;0
34556;蛼;0;0
34557;蛽;0;0
34558;蛾;0;0
34559;蛿;0;0
34560;蜀;0;0
34561;蜁;0;0
34562;蜂;0;0
34563;蜃;0;0
34564;蜄;0;0
34565;蜅;0;0
34566;蜆;0;0
34567;蜇;0;0
34568;蜈;0;0
34569;蜉;0;0
34570;蜊;0;0
34571;蜋;0;0
34572;蜌;0;0
34573;蜍;0;0
34574;蜎;0;0
34575;蜏;0;0
34576;蜐;0;0
34577;蜑;0;0
34578;蜒;0;0
34579;蜓;0;0
34580;蜔;0;0
34581;蜕;0;0
34582;蜖;0;0
34583;蜗;0;0
34584;蜘;0;0
34585;蜙;0;0
34586;蜚;0;0
34587;蜛;0;0
34588;蜜;0;0
34589;蜝;0;0
34590;蜞;0;0
34591;蜟;0;0
34592;蜠;0;0
34593;蜡;0;0
34594;蜢;0;0
34595;蜣;0;0
34596;蜤;0;0
34597;蜥;0;0
34598;蜦;0;0
34599;蜧;0;0
34600;蜨;0;0
34601;蜩;0;0
34602;蜪;0;0
34603;蜫;0;0
34604;蜬;0;0
34605;蜭;0;0
34606;蜮;0;0
34607;蜯;0;0
34608;蜰;0;0
34609;蜱;0;0
34610;蜲;0;0
34611;蜳;0;0
34612;蜴;0;0
34613;蜵;0;0
34614;蜶;0;0
34615;蜷;0;0
34616;蜸;0;0
34617;蜹;0;0
34618;蜺;0;0
34619;蜻;0;0
34620;蜼;0;0
34621;蜽;0;0
34622;蜾;0;0
34623;蜿;0;0
34624;蝀;0;0
34625;蝁;0;0
34626;蝂;0;0
34627;蝃;0;0
34628;蝄;0;0
34629;蝅;0;0
34630;蝆;0;0
34631;蝇;0;0
34632;蝈;0;0
34633;蝉;0;0
34634;蝊;0;0
34635;蝋;0;0
34636;蝌;0;0
34637;蝍;0;0
34638;蝎;0;0
34639;蝏;0;0
34640;蝐;0;0
34641;蝑;0;0
34642;蝒;0;0
34643;蝓;0;0
34644;蝔;0;0
34645;蝕;0;0
34646;蝖;0;0
34647;蝗;0;0
34648;蝘;0;0
34649;蝙;0;0
34650;蝚;0;0
34651;蝛;0;0
34652;蝜;0;0
34653;蝝;0;0
34654;蝞;0;0
34655;蝟;0;0
34656;蝠;0;0
34657;蝡;0;0
34658;蝢;0;0
34659;蝣;0;0
34660;蝤;0;0
34661;蝥;0;0
34662;蝦;0;0
34663;蝧;0;0
34664;蝨;0;0
34665;蝩;0;0
34666;蝪;0;0
34667;蝫;0;0
34668;蝬;0;0
34669;蝭;0;0
34670;蝮;0;0
34671;蝯;0;0
34672;蝰;0;0
34673;蝱;0;0
34674;蝲;0;0
34675;蝳;0;0
34676;蝴;0;0
34677;蝵;0;0
34678;蝶;0;0
34679;蝷;0;0
34680;蝸;0;0
34681;蝹;0;0
34682;蝺;0;0
34683;蝻;0;0
34684;蝼;0;0
34685;蝽;0;0
34686;蝾;0;0
34687;蝿;0;0
34688;螀;0;0
34689;螁;0;0
34690;螂;0;0
34691;螃;0;0
34692;螄;0;0
34693;螅;0;0
34694;螆;0;0
34695;螇;0;0
34696;螈;0;0
34697;螉;0;0
34698;螊;0;0
34699;螋;0;0
34700;螌;0;0
34701;融;0;0
34702;螎;0;0
34703;螏;0;0
34704;螐;0;0
34705;螑;0;0
34706;螒;0;0
34707;螓;0;0
34708;螔;0;0
34709;螕;0;0
34710;螖;0;0
34711;螗;0;0
34712;螘;0;0
34713;螙;0;0
34714;螚;0;0
34715;螛;0;0
34716;螜;0;0
34717;螝;0;0
34718;螞;0;0
34719;螟;0;0
34720;螠;0;0
34721;螡;0;0
34722;螢;0;0
34723;螣;0;0
34724;螤;0;0
34725;螥;0;0
34726;螦;0;0
34727;螧;0;0
34728;螨;0;0
34729;螩;0;0
34730;螪;0;0
34731;螫;0;0
34732;螬;0;0
34733;螭;0;0
34734;螮;0;0
34735;螯;0;0
34736;螰;0;0
34737;螱;0;0
34738;螲;0;0
34739;螳;0;0
34740;螴;0;0
34741;螵;0;0
34742;螶;0;0
34743;螷;0;0
34744;螸;0;0
34745;螹;0;0
34746;螺;0;0
34747;螻;0;0
34748;螼;0;0
34749;螽;0;0
34750;螾;0;0
34751;螿;0;0
34752;蟀;0;0
34753;蟁;0;0
34754;蟂;0;0
34755;蟃;0;0
34756;蟄;0;0
34757;蟅;0;0
34758;蟆;0;0
34759;蟇;0;0
34760;蟈;0;0
34761;蟉;0;0
34762;蟊;0;0
34763;蟋;0;0
34764;蟌;0;0
34765;蟍;0;0
34766;蟎;0;0
34767;蟏;0;0
34768;蟐;0;0
34769;蟑;0;0
34770;蟒;0;0
34771;蟓;0;0
34772;蟔;0;0
34773;蟕;0;0
34774;蟖;0;0
34775;蟗;0;0
34776;蟘;0;0
34777;蟙;0;0
34778;蟚;0;0
34779;蟛;0;0
34780;蟜;0;0
34781;蟝;0;0
34782;蟞;0;0
34783;蟟;0;0
34784;蟠;0;0
34785;蟡;0;0
34786;蟢;0;0
34787;蟣;0;0
34788;蟤;0;0
34789;蟥;0;0
34790;蟦;0;0
34791;蟧;0;0
34792;蟨;0;0
34793;蟩;0;0
34794;蟪;0;0
34795;蟫;0;0
34796;蟬;0;0
34797;蟭;0;0
34798;蟮;0;0
34799;蟯;0;0
34800;蟰;0;0
34801;蟱;0;0
34802;蟲;0;0
34803;蟳;0;0
34804;蟴;0;0
34805;蟵;0;0
34806;蟶;0;0
34807;蟷;0;0
34808;蟸;0;0
34809;蟹;0;0
34810;蟺;0;0
34811;蟻;0;0
34812;蟼;0;0
34813;蟽;0;0
34814;蟾;0;0
34815;蟿;0;0
34816;蠀;0;0
34817;蠁;0;0
34818;蠂;0;0
34819;蠃;0;0
34820;蠄;0;0
34821;蠅;0;0
34822;蠆;0;0
34823;蠇;0;0
34824;蠈;0;0
34825;蠉;0;0
34826;蠊;0;0
34827;蠋;0;0
34828;蠌;0;0
34829;蠍;0;0
34830;蠎;0;0
34831;蠏;0;0
34832;蠐;0;0
34833;蠑;0;0
34834;蠒;0;0
34835;蠓;0;0
34836;蠔;0;0
34837;蠕;0;0
34838;蠖;0;0
34839;蠗;0;0
34840;蠘;0;0
34841;蠙;0;0
34842;蠚;0;0
34843;蠛;0;0
34844;蠜;0;0
34845;蠝;0;0
34846;蠞;0;0
34847;蠟;0;0
34848;蠠;0;0
34849;蠡;0;0
34850;蠢;0;0
34851;蠣;0;0
34852;蠤;0;0
34853;蠥;0;0
34854;蠦;0;0
34855;蠧;0;0
34856;蠨;0;0
34857;蠩;0;0
34858;蠪;0;0
34859;蠫;0;0
34860;蠬;0;0
34861;蠭;0;0
34862;蠮;0;0
34863;蠯;0;0
34864;蠰;0;0
34865;蠱;0;0
34866;蠲;0;0
34867;蠳;0;0
34868;蠴;0;0
34869;蠵;0;0
34870;蠶;0;0
34871;蠷;0;0
34872;蠸;0;0
34873;蠹;0;0
34874;蠺;0;0
34875;蠻;0;0
34876;蠼;0;0
34877;蠽;0;0
34878;蠾;0;0
34879;蠿;0;0
34880;血;0;0
34881;衁;0;0
34882;衂;0;0
34883;衃;0;0
34884;衄;0;0
34885;衅;0;0
34886;衆;0;0
34887;衇;0;0
34888;衈;0;0
34889;衉;0;0
34890;衊;0;0
34891;衋;0;0
34892;行;0;0
34893;衍;0;0
34894;衎;0;0
34895;衏;0;0
34896;衐;0;0
34897;衑;0;0
34898;衒;0;0
34899;術;0;0
34900;衔;0;0
34901;衕;0;0
34902;衖;0;0
34903;街;0;0
34904;衘;0;0
34905;衙;0;0
34906;衚;0;0
34907;衛;0;0
34908;衜;0;0
34909;衝;0;0
34910;衞;0;0
34911;衟;0;0
34912;衠;0;0
34913;衡;0;0
34914;衢;0;0
34915;衣;0;0
34916;衤;0;0
34917;补;0;0
34918;衦;0;0
34919;衧;0;0
34920;表;0;0
34921;衩;0;0
34922;衪;0;0
34923;衫;0;0
34924;衬;0;0
34925;衭;0;0
34926;衮;0;0
34927;衯;0;0
34928;衰;0;0
34929;衱;0;0
34930;衲;0;0
34931;衳;0;0
34932;衴;0;0
34933;衵;0;0
34934;衶;0;0
34935;衷;0;0
34936;衸;0;0
34937;衹;0;0
34938;衺;0;0
34939;衻;0;0
34940;衼;0;0
34941;衽;0;0
34942;衾;0;0
34943;衿;0;0
34944;袀;0;0
34945;袁;0;0
34946;袂;0;0
34947;袃;0;0
34948;袄;0;0
34949;袅;0;0
34950;袆;0;0
34951;袇;0;0
34952;袈;0;0
34953;袉;0;0
34954;袊;0;0
34955;袋;0;0
34956;袌;0;0
34957;袍;0;0
34958;袎;0;0
34959;袏;0;0
34960;袐;0;0
34961;袑;0;0
34962;袒;0;0
34963;袓;0;0
34964;袔;0;0
34965;袕;0;0
34966;袖;0;0
34967;袗;0;0
34968;袘;0;0
34969;袙;0;0
34970;袚;0;0
34971;袛;0;0
34972;袜;0;0
34973;袝;0;0
34974;袞;0;0
34975;袟;0;0
34976;袠;0;0
34977;袡;0;0
34978;袢;0;0
34979;袣;0;0
34980;袤;0;0
34981;袥;0;0
34982;袦;0;0
34983;袧;0;0
34984;袨;0;0
34985;袩;0;0
34986;袪;0;0
34987;被;0;0
34988;袬;0;0
34989;袭;0;0
34990;袮;0;0
34991;袯;0;0
34992;袰;0;0
34993;袱;0;0
34994;袲;0;0
34995;袳;0;0
34996;袴;0;0
34997;袵;0;0
34998;袶;0;0
34999;袷;0;0
35000;袸;0;0
35001;袹;0;0
35002;袺;0;0
35003;袻;0;0
35004;袼;0;0
35005;袽;0;0
35006;袾;0;0
35007;袿;0;0
35008;裀;0;0
35009;裁;0;0
35010;裂;0;0
35011;裃;0;0
35012;裄;0;0
35013;装;0;0
35014;裆;0;0
35015;裇;0;0
35016;裈;0;0
35017;裉;0;0
35018;裊;0;0
35019;裋;0;0
35020;裌;0;0
35021;裍;0;0
35022;裎;0;0
35023;裏;0;0
35024;裐;0;0
35025;裑;0;0
35026;裒;0;0
35027;裓;0;0
35028;裔;0;0
35029;裕;0;0
35030;裖;0;0
35031;裗;0;0
35032;裘;0;0
35033;裙;0;0
35034;裚;0;0
35035;裛;0;0
35036;補;0;0
35037;裝;0;0
35038;裞;0;0
35039;裟;0;0
35040;裠;0;0
35041;裡;0;0
35042;裢;0;0
35043;裣;0;0
35044;裤;0;0
35045;裥;0;0
35046;裦;0;0
35047;裧;0;0
35048;裨;0;0
35049;裩;0;0
35050;裪;0;0
35051;裫;0;0
35052;裬;0;0
35053;裭;0;0
35054;裮;0;0
35055;裯;0;0
35056;裰;0;0
35057;裱;0;0
35058;裲;0;0
35059;裳;0;0
35060;裴;0;0
35061;裵;0;0
35062;裶;0;0
35063;裷;0;0
35064;裸;0;0
35065;裹;0;0
35066;裺;0;0
35067;裻;0;0
35068;裼;0;0
35069;製;0;0
35070;裾;0;0
35071;裿;0;0
35072;褀;0;0
35073;褁;0;0
35074;褂;0;0
35075;褃;0;0
35076;褄;0;0
35077;褅;0;0
35078;褆;0;0
35079;複;0;0
35080;褈;0;0
35081;褉;0;0
35082;褊;0;0
35083;褋;0;0
35084;褌;0;0
35085;褍;0;0
35086;褎;0;0
35087;褏;0;0
35088;褐;0;0
35089;褑;0;0
35090;褒;0;0
35091;褓;0;0
35092;褔;0;0
35093;褕;0;0
35094;褖;0;0
35095;褗;0;0
35096;褘;0;0
35097;褙;0;0
35098;褚;0;0
35099;褛;0;0
35100;褜;0;0
35101;褝;0;0
35102;褞;0;0
35103;褟;0;0
35104;褠;0;0
35105;褡;0;0
35106;褢;0;0
35107;褣;0;0
35108;褤;0;0
35109;褥;0;0
35110;褦;0;0
35111;褧;0;0
35112;褨;0;0
35113;褩;0;0
35114;褪;0;0
35115;褫;0;0
35116;褬;0;0
35117;褭;0;0
35118;褮;0;0
35119;褯;0;0
35120;褰;0;0
35121;褱;0;0
35122;褲;0;0
35123;褳;0;0
35124;褴;0;0
35125;褵;0;0
35126;褶;0;0
35127;褷;0;0
35128;褸;0;0
35129;褹;0;0
35130;褺;0;0
35131;褻;0;0
35132;褼;0;0
35133;褽;0;0
35134;褾;0;0
35135;褿;0;0
35136;襀;0;0
35137;襁;0;0
35138;襂;0;0
35139;襃;0;0
35140;襄;0;0
35141;襅;0;0
35142;襆;0;0
35143;襇;0;0
35144;襈;0;0
35145;襉;0;0
35146;襊;0;0
35147;襋;0;0
35148;襌;0;0
35149;襍;0;0
35150;襎;0;0
35151;襏;0;0
35152;襐;0;0
35153;襑;0;0
35154;襒;0;0
35155;襓;0;0
35156;襔;0;0
35157;襕;0;0
35158;襖;0;0
35159;襗;0;0
35160;襘;0;0
35161;襙;0;0
35162;襚;0;0
35163;襛;0;0
35164;襜;0;0
35165;襝;0;0
35166;襞;0;0
35167;襟;0;0
35168;襠;0;0
35169;襡;0;0
35170;襢;0;0
35171;襣;0;0
35172;襤;0;0
35173;襥;0;0
35174;襦;0;0
35175;襧;0;0
35176;襨;0;0
35177;襩;0;0
35178;襪;0;0
35179;襫;0;0
35180;襬;0;0
35181;襭;0;0
35182;襮;0;0
35183;襯;0;0
35184;襰;0;0
35185;襱;0;0
35186;襲;0;0
35187;襳;0;0
35188;襴;0;0
35189;襵;0;0
35190;襶;0;0
35191;襷;0;0
35192;襸;0;0
35193;襹;0;0
35194;襺;0;0
35195;襻;0;0
35196;襼;0;0
35197;襽;0;0
35198;襾;0;0
35199;西;0;0
35200;覀;0;0
35201;要;0;0
35202;覂;0;0
35203;覃;0;0
35204;覄;0;0
35205;覅;0;0
35206;覆;0;0
35207;覇;0;0
35208;覈;0;0
35209;覉;0;0
35210;覊;0;0
35211;見;0;0
35212;覌;0;0
35213;覍;0;0
35214;覎;0;0
35215;規;0;0
35216;覐;0;0
35217;覑;0;0
35218;覒;0;0
35219;覓;0;0
35220;覔;0;0
35221;覕;0;0
35222;視;0;0
35223;覗;0;0
35224;覘;0;0
35225;覙;0;0
35226;覚;0;0
35227;覛;0;0
35228;覜;0;0
35229;覝;0;0
35230;覞;0;0
35231;覟;0;0
35232;覠;0;0
35233;覡;0;0
35234;覢;0;0
35235;覣;0;0
35236;覤;0;0
35237;覥;0;0
35238;覦;0;0
35239;覧;0;0
35240;覨;0;0
35241;覩;0;0
35242;親;0;0
35243;覫;0;0
35244;覬;0;0
35245;覭;0;0
35246;覮;0;0
35247;覯;0;0
35248;覰;0;0
35249;覱;0;0
35250;覲;0;0
35251;観;0;0
35252;覴;0;0
35253;覵;0;0
35254;覶;0;0
35255;覷;0;0
35256;覸;0;0
35257;覹;0;0
35258;覺;0;0
35259;覻;0;0
35260;覼;0;0
35261;覽;0;0
35262;覾;0;0
35263;覿;0;0
35264;觀;0;0
35265;见;0;0
35266;观;0;0
35267;觃;0;0
35268;规;0;0
35269;觅;0;0
35270;视;0;0
35271;觇;0;0
35272;览;0;0
35273;觉;0;0
35274;觊;0;0
35275;觋;0;0
35276;觌;0;0
35277;觍;0;0
35278;觎;0;0
35279;觏;0;0
35280;觐;0;0
35281;觑;0;0
35282;角;0;0
35283;觓;0;0
35284;觔;0;0
35285;觕;0;0
35286;觖;0;0
35287;觗;0;0
35288;觘;0;0
35289;觙;0;0
35290;觚;0;0
35291;觛;0;0
35292;觜;0;0
35293;觝;0;0
35294;觞;0;0
35295;觟;0;0
35296;觠;0;0
35297;觡;0;0
35298;觢;0;0
35299;解;0;0
35300;觤;0;0
35301;觥;0;0
35302;触;0;0
35303;觧;0;0
35304;觨;0;0
35305;觩;0;0
35306;觪;0;0
35307;觫;0;0
35308;觬;0;0
35309;觭;0;0
35310;觮;0;0
35311;觯;0;0
35312;觰;0;0
35313;觱;0;0
35314;觲;0;0
35315;觳;0;0
35316;觴;0;0
35317;觵;0;0
35318;觶;0;0
35319;觷;0;0
35320;觸;0;0
35321;觹;0;0
35322;觺;0;0
35323;觻;0;0
35324;觼;0;0
35325;觽;0;0
35326;觾;0;0
35327;觿;0;0
35328;言;0;0
35329;訁;0;0
35330;訂;0;0
35331;訃;0;0
35332;訄;0;0
35333;訅;0;0
35334;訆;0;0
35335;訇;0;0
35336;計;0;0
35337;訉;0;0
35338;訊;0;0
35339;訋;0;0
35340;訌;0;0
35341;訍;0;0
35342;討;0;0
35343;訏;0;0
35344;訐;0;0
35345;訑;0;0
35346;訒;0;0
35347;訓;0;0
35348;訔;0;0
35349;訕;0;0
35350;訖;0;0
35351;託;0;0
35352;記;0;0
35353;訙;0;0
35354;訚;0;0
35355;訛;0;0
35356;訜;0;0
35357;訝;0;0
35358;訞;0;0
35359;訟;0;0
35360;訠;0;0
35361;訡;0;0
35362;訢;0;0
35363;訣;0;0
35364;訤;0;0
35365;訥;0;0
35366;訦;0;0
35367;訧;0;0
35368;訨;0;0
35369;訩;0;0
35370;訪;0;0
35371;訫;0;0
35372;訬;0;0
35373;設;0;0
35374;訮;0;0
35375;訯;0;0
35376;訰;0;0
35377;許;0;0
35378;訲;0;0
35379;訳;0;0
35380;訴;0;0
35381;訵;0;0
35382;訶;0;0
35383;訷;0;0
35384;訸;0;0
35385;訹;0;0
35386;診;0;0
35387;註;0;0
35388;証;0;0
35389;訽;0;0
35390;訾;0;0
35391;訿;0;0
35392;詀;0;0
35393;詁;0;0
35394;詂;0;0
35395;詃;0;0
35396;詄;0;0
35397;詅;0;0
35398;詆;0;0
35399;詇;0;0
35400;詈;0;0
35401;詉;0;0
35402;詊;0;0
35403;詋;0;0
35404;詌;0;0
35405;詍;0;0
35406;詎;0;0
35407;詏;0;0
35408;詐;0;0
35409;詑;0;0
35410;詒;0;0
35411;詓;0;0
35412;詔;0;0
35413;評;0;0
35414;詖;0;0
35415;詗;0;0
35416;詘;0;0
35417;詙;0;0
35418;詚;0;0
35419;詛;0;0
35420;詜;0;0
35421;詝;0;0
35422;詞;0;0
35423;詟;0;0
35424;詠;0;0
35425;詡;0;0
35426;詢;0;0
35427;詣;0;0
35428;詤;0;0
35429;詥;0;0
35430;試;0;0
35431;詧;0;0
35432;詨;0;0
35433;詩;0;0
35434;詪;0;0
35435;詫;0;0
35436;詬;0;0
35437;詭;0;0
35438;詮;0;0
35439;詯;0;0
35440;詰;0;0
35441;話;0;0
35442;該;0;0
35443;詳;0;0
35444;詴;0;0
35445;詵;0;0
35446;詶;0;0
35447;詷;0;0
35448;詸;0;0
35449;詹;0;0
35450;詺;0;0
35451;詻;0;0
35452;詼;0;0
35453;詽;0;0
35454;詾;0;0
35455;詿;0;0
35456;誀;0;0
35457;誁;0;0
35458;誂;0;0
35459;誃;0;0
35460;誄;0;0
35461;誅;0;0
35462;誆;0;0
35463;誇;0;0
35464;誈;0;0
35465;誉;0;0
35466;誊;0;0
35467;誋;0;0
35468;誌;0;0
35469;認;0;0
35470;誎;0;0
35471;誏;0;0
35472;誐;0;0
35473;誑;0;0
35474;誒;0;0
35475;誓;0;0
35476;誔;0;0
35477;誕;0;0
35478;誖;0;0
35479;誗;0;0
35480;誘;0;0
35481;誙;0;0
35482;誚;0;0
35483;誛;0;0
35484;誜;0;0
35485;誝;0;0
35486;語;0;0
35487;誟;0;0
35488;誠;0;0
35489;誡;0;0
35490;誢;0;0
35491;誣;0;0
35492;誤;0;0
35493;誥;0;0
35494;誦;0;0
35495;誧;0;0
35496;誨;0;0
35497;誩;0;0
35498;說;0;0
35499;誫;0;0
35500;説;0;0
35501;読;0;0
35502;誮;0;0
35503;誯;0;0
35504;誰;0;0
35505;誱;0;0
35506;課;0;0
35507;誳;0;0
35508;誴;0;0
35509;誵;0;0
35510;誶;0;0
35511;誷;0;0
35512;誸;0;0
35513;誹;0;0
35514;誺;0;0
35515;誻;0;0
35516;誼;0;0
35517;誽;0;0
35518;誾;0;0
35519;調;0;0
35520;諀;0;0
35521;諁;0;0
35522;諂;0;0
35523;諃;0;0
35524;諄;0;0
35525;諅;0;0
35526;諆;0;0
35527;談;0;0
35528;諈;0;0
35529;諉;0;0
35530;諊;0;0
35531;請;0;0
35532;諌;0;0
35533;諍;0;0
35534;諎;0;0
35535;諏;0;0
35536;諐;0;0
35537;諑;0;0
35538;諒;0;0
35539;諓;0;0
35540;諔;0;0
35541;諕;0;0
35542;論;0;0
35543;諗;0;0
35544;諘;0;0
35545;諙;0;0
35546;諚;0;0
35547;諛;0;0
35548;諜;0;0
35549;諝;0;0
35550;諞;0;0
35551;諟;0;0
35552;諠;0;0
35553;諡;0;0
35554;諢;0;0
35555;諣;0;0
35556;諤;0;0
35557;諥;0;0
35558;諦;0;0
35559;諧;0;0
35560;諨;0;0
35561;諩;0;0
35562;諪;0;0
35563;諫;0;0
35564;諬;0;0
35565;諭;0;0
35566;諮;0;0
35567;諯;0;0
35568;諰;0;0
35569;諱;0;0
35570;諲;0;0
35571;諳;0;0
35572;諴;0;0
35573;諵;0;0
35574;諶;0;0
35575;諷;0;0
35576;諸;0;0
35577;諹;0;0
35578;諺;0;0
35579;諻;0;0
35580;諼;0;0
35581;諽;0;0
35582;諾;0;0
35583;諿;0;0
35584;謀;0;0
35585;謁;0;0
35586;謂;0;0
35587;謃;0;0
35588;謄;0;0
35589;謅;0;0
35590;謆;0;0
35591;謇;0;0
35592;謈;0;0
35593;謉;0;0
35594;謊;0;0
35595;謋;0;0
35596;謌;0;0
35597;謍;0;0
35598;謎;0;0
35599;謏;0;0
35600;謐;0;0
35601;謑;0;0
35602;謒;0;0
35603;謓;0;0
35604;謔;0;0
35605;謕;0;0
35606;謖;0;0
35607;謗;0;0
35608;謘;0;0
35609;謙;0;0
35610;謚;0;0
35611;講;0;0
35612;謜;0;0
35613;謝;0;0
35614;謞;0;0
35615;謟;0;0
35616;謠;0;0
35617;謡;0;0
35618;謢;0;0
35619;謣;0;0
35620;謤;0;0
35621;謥;0;0
35622;謦;0;0
35623;謧;0;0
35624;謨;0;0
35625;謩;0;0
35626;謪;0;0
35627;謫;0;0
35628;謬;0;0
35629;謭;0;0
35630;謮;0;0
35631;謯;0;0
35632;謰;0;0
35633;謱;0;0
35634;謲;0;0
35635;謳;0;0
35636;謴;0;0
35637;謵;0;0
35638;謶;0;0
35639;謷;0;0
35640;謸;0;0
35641;謹;0;0
35642;謺;0;0
35643;謻;0;0
35644;謼;0;0
35645;謽;0;0
35646;謾;0;0
35647;謿;0;0
35648;譀;0;0
35649;譁;0;0
35650;譂;0;0
35651;譃;0;0
35652;譄;0;0
35653;譅;0;0
35654;譆;0;0
35655;譇;0;0
35656;譈;0;0
35657;證;0;0
35658;譊;0;0
35659;譋;0;0
35660;譌;0;0
35661;譍;0;0
35662;譎;0;0
35663;譏;0;0
35664;譐;0;0
35665;譑;0;0
35666;譒;0;0
35667;譓;0;0
35668;譔;0;0
35669;譕;0;0
35670;譖;0;0
35671;譗;0;0
35672;識;0;0
35673;譙;0;0
35674;譚;0;0
35675;譛;0;0
35676;譜;0;0
35677;譝;0;0
35678;譞;0;0
35679;譟;0;0
35680;譠;0;0
35681;譡;0;0
35682;譢;0;0
35683;譣;0;0
35684;譤;0;0
35685;譥;0;0
35686;警;0;0
35687;譧;0;0
35688;譨;0;0
35689;譩;0;0
35690;譪;0;0
35691;譫;0;0
35692;譬;0;0
35693;譭;0;0
35694;譮;0;0
35695;譯;0;0
35696;議;0;0
35697;譱;0;0
35698;譲;0;0
35699;譳;0;0
35700;譴;0;0
35701;譵;0;0
35702;譶;0;0
35703;護;0;0
35704;譸;0;0
35705;譹;0;0
35706;譺;0;0
35707;譻;0;0
35708;譼;0;0
35709;譽;0;0
35710;譾;0;0
35711;譿;0;0
35712;讀;0;0
35713;讁;0;0
35714;讂;0;0
35715;讃;0;0
35716;讄;0;0
35717;讅;0;0
35718;讆;0;0
35719;讇;0;0
35720;讈;0;0
35721;讉;0;0
35722;變;0;0
35723;讋;0;0
35724;讌;0;0
35725;讍;0;0
35726;讎;0;0
35727;讏;0;0
35728;讐;0;0
35729;讑;0;0
35730;讒;0;0
35731;讓;0;0
35732;讔;0;0
35733;讕;0;0
35734;讖;0;0
35735;讗;0;0
35736;讘;0;0
35737;讙;0;0
35738;讚;0;0
35739;讛;0;0
35740;讜;0;0
35741;讝;0;0
35742;讞;0;0
35743;讟;0;0
35744;讠;0;0
35745;计;0;0
35746;订;0;0
35747;讣;0;0
35748;认;0;0
35749;讥;0;0
35750;讦;0;0
35751;讧;0;0
35752;讨;0;0
35753;让;0;0
35754;讪;0;0
35755;讫;0;0
35756;讬;0;0
35757;训;0;0
35758;议;0;0
35759;讯;0;0
35760;记;0;0
35761;讱;0;0
35762;讲;0;0
35763;讳;0;0
35764;讴;0;0
35765;讵;0;0
35766;讶;0;0
35767;讷;0;0
35768;许;0;0
35769;讹;0;0
35770;论;0;0
35771;讻;0;0
35772;讼;0;0
35773;讽;0;0
35774;设;0;0
35775;访;0;0
35776;诀;0;0
35777;证;0;0
35778;诂;0;0
35779;诃;0;0
35780;评;0;0
35781;诅;0;0
35782;识;0;0
35783;诇;0;0
35784;诈;0;0
35785;诉;0;0
35786;诊;0;0
35787;诋;0;0
35788;诌;0;0
35789;词;0;0
35790;诎;0;0
35791;诏;0;0
35792;诐;0;0
35793;译;0;0
35794;诒;0;0
35795;诓;0;0
35796;诔;0;0
35797;试;0;0
35798;诖;0;0
35799;诗;0;0
35800;诘;0;0
35801;诙;0;0
35802;诚;0;0
35803;诛;0;0
35804;诜;0;0
35805;话;0;0
35806;诞;0;0
35807;诟;0;0
35808;诠;0;0
35809;诡;0;0
35810;询;0;0
35811;诣;0;0
35812;诤;0;0
35813;该;0;0
35814;详;0;0
35815;诧;0;0
35816;诨;0;0
35817;诩;0;0
35818;诪;0;0
35819;诫;0;0
35820;诬;0;0
35821;语;0;0
35822;诮;0;0
35823;误;0;0
35824;诰;0;0
35825;诱;0;0
35826;诲;0;0
35827;诳;0;0
35828;说;0;0
35829;诵;0;0
