codepoint;char;nameStartChar;nameChar
29685;珵;1;1
29686;珶;1;1
29687;珷;1;1
29688;珸;1;1
29689;珹;1;1
29690;珺;1;1
29691;珻;1;1
29692;珼;1;1
29693;珽;1;1
29694;現;1;1
29695;珿;1;1
29696;琀;1;1
29697;琁;1;1
29698;琂;1;1
29699;球;1;1
29700;琄;1;1
29701;琅;1;1
29702;理;1;1
29703;琇;1;1
29704;琈;1;1
29705;琉;1;1
29706;琊;1;1
29707;琋;1;1
29708;琌;1;1
29709;琍;1;1
29710;琎;1;1
29711;琏;1;1
29712;琐;1;1
29713;琑;1;1
29714;琒;1;1
29715;琓;1;1
29716;琔;1;1
29717;琕;1;1
29718;琖;1;1
29719;琗;1;1
29720;琘;1;1
29721;琙;1;1
29722;琚;1;1
29723;琛;1;1
29724;琜;1;1
29725;琝;1;1
29726;琞;1;1
29727;琟;1;1
29728;琠;1;1
29729;琡;1;1
29730;琢;1;1
29731;琣;1;1
29732;琤;1;1
29733;琥;1;1
29734;琦;1;1
29735;琧;1;1
29736;琨;1;1
29737;琩;1;1
29738;琪;1;1
29739;琫;1;1
29740;琬;1;1
29741;琭;1;1
29742;琮;1;1
29743;琯;1;1
29744;琰;1;1
29745;琱;1;1
29746;琲;1;1
29747;琳;1;1
29748;琴;1;1
29749;琵;1;1
29750;琶;1;1
29751;琷;1;1
29752;琸;1;1
29753;琹;1;1
29754;琺;1;1
29755;琻;1;1
29756;琼;1;1
29757;琽;1;1
29758;琾;1;1
29759;琿;1;1
29760;瑀;1;1
29761;瑁;1;1
29762;瑂;1;1
29763;瑃;1;1
29764;瑄;1;1
29765;瑅;1;1
29766;瑆;1;1
29767;瑇;1;1
29768;瑈;1;1
29769;瑉;1;1
29770;瑊;1;1
29771;瑋;1;1
29772;瑌;1;1
29773;瑍;1;1
29774;瑎;1;1
29775;瑏;1;1
29776;瑐;1;1
29777;瑑;1;1
29778;瑒;1;1
29779;瑓;1;1
29780;瑔;1;1
29781;瑕;1;1
29782;瑖;1;1
29783;瑗;1;1
29784;瑘;1;1
29785;瑙;1;1
29786;瑚;1;1
29787;瑛;1;1
29788;瑜;1;1
29789;瑝;1;1
29790;瑞;1;1
29791;瑟;1;1
29792;瑠;1;1
29793;瑡;1;1
29794;瑢;1;1
29795;瑣;1;1
29796;瑤;1;1
29797;瑥;1;1
29798;瑦;1;1
29799;瑧;1;1
29800;瑨;1;1
29801;瑩;1;1
29802;瑪;1;1
29803;瑫;1;1
29804;瑬;1;1
29805;瑭;1;1
29806;瑮;1;1
29807;瑯;1;1
29808;瑰;1;1
29809;瑱;1;1
29810;瑲;1;1
29811;瑳;1;1
29812;瑴;1;1
29813;瑵;1;1
29814;瑶;1;1
29815;瑷;1;1
29816;瑸;1;1
29817;瑹;1;1
29818;瑺;1;1
29819;瑻;1;1
29820;瑼;1;1
29821;瑽;1;1
29822;瑾;1;1
29823;瑿;1;1
29824;璀;1;1
29825;璁;1;1
29826;璂;1;1
29827;璃;1;1
29828;璄;1;1
29829;璅;1;1
29830;璆;1;1
29831;璇;1;1
29832;璈;1;1
29833;璉;1;1
29834;璊;1;1
29835;璋;1;1
29836;璌;1;1
29837;璍;1;1
29838;璎;1;1
29839;璏;1;1
29840;璐;1;1
29841;璑;1;1
29842;璒;1;1
29843;璓;1;1
29844;璔;1;1
29845;璕;1;1
29846;璖;1;1
29847;璗;1;1
29848;璘;1;1
29849;璙;1;1
29850;璚;1;1
29851;璛;1;1
29852;璜;1;1
29853;璝;1;1
29854;璞;1;1
29855;璟;1;1
29856;璠;1;1
29857;璡;1;1
29858;璢;1;1
29859;璣;1;1
29860;璤;1;1
29861;璥;1;1
29862;璦;1;1
29863;璧;1;1
29864;璨;1;1
29865;璩;1;1
29866;璪;1;1
29867;璫;1;1
29868;璬;1;1
29869;璭;1;1
29870;璮;1;1
29871;璯;1;1
29872;環;1;1
29873;璱;1;1
29874;璲;1;1
29875;璳;1;1
29876;璴;1;1
29877;璵;1;1
29878;璶;1;1
29879;璷;1;1
29880;璸;1;1
29881;璹;1;1
29882;璺;1;1
29883;璻;1;1
29884;璼;1;1
29885;璽;1;1
29886;璾;1;1
29887;璿;1;1
29888;瓀;1;1
29889;瓁;1;1
29890;瓂;1;1
29891;瓃;1;1
29892;瓄;1;1
29893;瓅;1;1
29894;瓆;1;1
29895;瓇;1;1
29896;瓈;1;1
29897;瓉;1;1
29898;瓊;1;1
29899;瓋;1;1
29900;瓌;1;1
29901;瓍;1;1
29902;瓎;1;1
29903;瓏;1;1
29904;瓐;1;1
29905;瓑;1;1
29906;瓒;1;1
29907;瓓;1;1
29908;瓔;1;1
29909;瓕;1;1
29910;瓖;1;1
29911;瓗;1;1
29912;瓘;1;1
29913;瓙;1;1
29914;瓚;1;1
29915;瓛;1;1
29916;瓜;1;1
29917;瓝;1;1
29918;瓞;1;1
29919;瓟;1;1
29920;瓠;1;1
29921;瓡;1;1
29922;瓢;1;1
29923;瓣;1;1
29924;瓤;1;1
29925;瓥;1;1
29926;瓦;1;1
29927;瓧;1;1
29928;瓨;1;1
29929;瓩;1;1
29930;瓪;1;1
29931;瓫;1;1
29932;瓬;1;1
29933;瓭;1;1
29934;瓮;1;1
29935;瓯;1;1
29936;瓰;1;1
29937;瓱;1;1
29938;瓲;1;1
29939;瓳;1;1
29940;瓴;1;1
29941;瓵;1;1
29942;瓶;1;1
29943;瓷;1;1
29944;瓸;1;1
29945;瓹;1;1
29946;瓺;1;1
29947;瓻;1;1
29948;瓼;1;1
29949;瓽;1;1
29950;瓾;1;1
29951;瓿;1;1
29952;甀;1;1
29953;甁;1;1
29954;甂;1;1
29955;甃;1;1
29956;甄;1;1
29957;甅;1;1
29958;甆;1;1
29959;甇;1;1
29960;甈;1;1
29961;甉;1;1
29962;甊;1;1
29963;甋;1;1
29964;甌;1;1
29965;甍;1;1
29966;甎;1;1
29967;甏;1;1
29968;甐;1;1
29969;甑;1;1
29970;甒;1;1
29971;甓;1;1
29972;甔;1;1
29973;甕;1;1
29974;甖;1;1
29975;甗;1;1
29976;甘;1;1
29977;甙;1;1
29978;甚;1;1
29979;甛;1;1
29980;甜;1;1
29981;甝;1;1
29982;甞;1;1
29983;生;1;1
29984;甠;1;1
29985;甡;1;1
29986;產;1;1
29987;産;1;1
29988;甤;1;1
29989;甥;1;1
29990;甦;1;1
29991;甧;1;1
29992;用;1;1
29993;甩;1;1
29994;甪;1;1
29995;甫;1;1
29996;甬;1;1
29997;甭;1;1
29998;甮;1;1
29999;甯;1;1
30000;田;1;1
30001;由;1;1
30002;甲;1;1
30003;申;1;1
30004;甴;1;1
30005;电;1;1
30006;甶;1;1
30007;男;1;1
30008;甸;1;1
30009;甹;1;1
30010;町;1;1
30011;画;1;1
30012;甼;1;1
30013;甽;1;1
30014;甾;1;1
30015;甿;1;1
30016;畀;1;1
30017;畁;1;1
30018;畂;1;1
30019;畃;1;1
30020;畄;1;1
30021;畅;1;1
30022;畆;1;1
30023;畇;1;1
30024;畈;1;1
30025;畉;1;1
30026;畊;1;1
30027;畋;1;1
30028;界;1;1
30029;畍;1;1
30030;畎;1;1
30031;畏;1;1
30032;畐;1;1
30033;畑;1;1
30034;畒;1;1
30035;畓;1;1
30036;畔;1;1
30037;畕;1;1
30038;畖;1;1
30039;畗;1;1
30040;畘;1;1
30041;留;1;1
30042;畚;1;1
30043;畛;1;1
30044;畜;1;1
30045;畝;1;1
30046;畞;1;1
30047;畟;1;1
30048;畠;1;1
30049;畡;1;1
30050;畢;1;1
30051;畣;1;1
30052;畤;1;1
30053;略;1;1
30054;畦;1;1
30055;畧;1;1
30056;畨;1;1
30057;畩;1;1
30058;番;1;1
30059;畫;1;1
30060;畬;1;1
30061;畭;1;1
30062;畮;1;1
30063;畯;1;1
30064;異;1;1
30065;畱;1;1
30066;畲;1;1
30067;畳;1;1
30068;畴;1;1
30069;畵;1;1
30070;當;1;1
30071;畷;1;1
30072;畸;1;1
30073;畹;1;1
30074;畺;1;1
30075;畻;1;1
30076;畼;1;1
30077;畽;1;1
30078;畾;1;1
30079;畿;1;1
30080;疀;1;1
30081;疁;1;1
30082;疂;1;1
30083;疃;1;1
30084;疄;1;1
30085;疅;1;1
30086;疆;1;1
30087;疇;1;1
30088;疈;1;1
30089;疉;1;1
30090;疊;1;1
30091;疋;1;1
30092;疌;1;1
30093;疍;1;1
30094;疎;1;1
30095;疏;1;1
30096;疐;1;1
30097;疑;1;1
30098;疒;1;1
30099;疓;1;1
30100;疔;1;1
30101;疕;1;1
30102;疖;1;1
30103;疗;1;1
30104;疘;1;1
30105;疙;1;1
30106;疚;1;1
30107;疛;1;1
30108;疜;1;1
30109;疝;1;1
30110;疞;1;1
30111;疟;1;1
30112;疠;1;1
30113;疡;1;1
30114;疢;1;1
30115;疣;1;1
30116;疤;1;1
30117;疥;1;1
30118;疦;1;1
30119;疧;1;1
30120;疨;1;1
30121;疩;1;1
30122;疪;1;1
30123;疫;1;1
30124;疬;1;1
30125;疭;1;1
30126;疮;1;1
30127;疯;1;1
30128;疰;1;1
30129;疱;1;1
30130;疲;1;1
30131;疳;1;1
30132;疴;1;1
30133;疵;1;1
30134;疶;1;1
30135;疷;1;1
30136;疸;1;1
30137;疹;1;1
30138;疺;1;1
30139;疻;1;1
30140;疼;1;1
30141;疽;1;1
30142;疾;1;1
30143;疿;1;1
30144;痀;1;1
30145;痁;1;1
30146;痂;1;1
30147;痃;1;1
30148;痄;1;1
30149;病;1;1
30150;痆;1;1
30151;症;1;1
30152;痈;1;1
30153;痉;1;1
30154;痊;1;1
30155;痋;1;1
30156;痌;1;1
30157;痍;1;1
30158;痎;1;1
30159;痏;1;1
30160;痐;1;1
30161;痑;1;1
30162;痒;1;1
30163;痓;1;1
30164;痔;1;1
30165;痕;1;1
30166;痖;1;1
30167;痗;1;1
30168;痘;1;1
30169;痙;1;1
30170;痚;1;1
30171;痛;1;1
30172;痜;1;1
30173;痝;1;1
30174;痞;1;1
30175;痟;1;1
30176;痠;1;1
30177;痡;1;1
30178;痢;1;1
30179;痣;1;1
30180;痤;1;1
30181;痥;1;1
30182;痦;1;1
30183;痧;1;1
30184;痨;1;1
30185;痩;1;1
30186;痪;1;1
30187;痫;1;1
30188;痬;1;1
30189;痭;1;1
30190;痮;1;1
30191;痯;1;1
30192;痰;1;1
30193;痱;1;1
30194;痲;1;1
30195;痳;1;1
30196;痴;1;1
30197;痵;1;1
30198;痶;1;1
30199;痷;1;1
30200;痸;1;1
30201;痹;1;1
30202;痺;1;1
30203;痻;1;1
30204;痼;1;1
30205;痽;1;1
30206;痾;1;1
30207;痿;1;1
30208;瘀;1;1
30209;瘁;1;1
30210;瘂;1;1
30211;瘃;1;1
30212;瘄;1;1
30213;瘅;1;1
30214;瘆;1;1
30215;瘇;1;1
30216;瘈;1;1
30217;瘉;1;1
30218;瘊;1;1
30219;瘋;1;1
30220;瘌;1;1
30221;瘍;1;1
30222;瘎;1;1
30223;瘏;1;1
30224;瘐;1;1
30225;瘑;1;1
30226;瘒;1;1
30227;瘓;1;1
30228;瘔;1;1
30229;瘕;1;1
30230;瘖;1;1
30231;瘗;1;1
30232;瘘;1;1
30233;瘙;1;1
30234;瘚;1;1
30235;瘛;1;1
30236;瘜;1;1
30237;瘝;1;1
30238;瘞;1;1
30239;瘟;1;1
30240;瘠;1;1
30241;瘡;1;1
30242;瘢;1;1
30243;瘣;1;1
30244;瘤;1;1
30245;瘥;1;1
30246;瘦;1;1
30247;瘧;1;1
30248;瘨;1;1
30249;瘩;1;1
30250;瘪;1;1
30251;瘫;1;1
30252;瘬;1;1
30253;瘭;1;1
30254;瘮;1;1
30255;瘯;1;1
30256;瘰;1;1
30257;瘱;1;1
30258;瘲;1;1
30259;瘳;1;1
30260;瘴;1;1
30261;瘵;1;1
30262;瘶;1;1
30263;瘷;1;1
30264;瘸;1;1
30265;瘹;1;1
30266;瘺;1;1
30267;瘻;1;1
30268;瘼;1;1
30269;瘽;1;1
30270;瘾;1;1
30271;瘿;1;1
30272;癀;1;1
30273;癁;1;1
30274;療;1;1
30275;癃;1;1
30276;癄;1;1
30277;癅;1;1
30278;癆;1;1
30279;癇;1;1
30280;癈;1;1
30281;癉;1;1
30282;癊;1;1
30283;癋;1;1
30284;癌;1;1
30285;癍;1;1
30286;癎;1;1
30287;癏;1;1
30288;癐;1;1
30289;癑;1;1
30290;癒;1;1
30291;癓;1;1
30292;癔;1;1
30293;癕;1;1
30294;癖;1;1
30295;癗;1;1
30296;癘;1;1
30297;癙;1;1
30298;癚;1;1
30299;癛;1;1
30300;癜;1;1
30301;癝;1;1
30302;癞;1;1
30303;癟;1;1
30304;癠;1;1
30305;癡;1;1
30306;癢;1;1
30307;癣;1;1
30308;癤;1;1
30309;癥;1;1
30310;癦;1;1
30311;癧;1;1
30312;癨;1;1
30313;癩;1;1
30314;癪;1;1
30315;癫;1;1
30316;癬;1;1
30317;癭;1;1
30318;癮;1;1
30319;癯;1;1
30320;癰;1;1
30321;癱;1;1
30322;癲;1;1
30323;癳;1;1
30324;癴;1;1
30325;癵;1;1
30326;癶;1;1
30327;癷;1;1
30328;癸;1;1
30329;癹;1;1
30330;発;1;1
30331;登;1;1
30332;發;1;1
30333;白;1;1
30334;百;1;1
30335;癿;1;1
30336;皀;1;1
30337;皁;1;1
30338;皂;1;1
30339;皃;1;1
30340;的;1;1
30341;皅;1;1
30342;皆;1;1
30343;皇;1;1
30344;皈;1;1
30345;皉;1;1
30346;皊;1;1
30347;皋;1;1
30348;皌;1;1
30349;皍;1;1
30350;皎;1;1
30351;皏;1;1
30352;皐;1;1
30353;皑;1;1
30354;皒;1;1
30355;皓;1;1
30356;皔;1;1
30357;皕;1;1
30358;皖;1;1
30359;皗;1;1
30360;皘;1;1
30361;皙;1;1
30362;皚;1;1
30363;皛;1;1
30364;皜;1;1
30365;皝;1;1
30366;皞;1;1
30367;皟;1;1
30368;皠;1;1
30369;皡;1;1
30370;皢;1;1
30371;皣;1;1
30372;皤;1;1
30373;皥;1;1
30374;皦;1;1
30375;皧;1;1
30376;皨;1;1
30377;皩;1;1
30378;皪;1;1
30379;皫;1;1
30380;皬;1;1
30381;皭;1;1
30382;皮;1;1
30383;皯;1;1
30384;皰;1;1
30385;皱;1;1
30386;皲;1;1
30387;皳;1;1
30388;皴;1;1
30389;皵;1;1
30390;皶;1;1
30391;皷;1;1
30392;皸;1;1
30393;皹;1;1
30394;皺;1;1
30395;皻;1;1
30396;皼;1;1
30397;皽;1;1
30398;皾;1;1
30399;皿;1;1
30400;盀;1;1
30401;盁;1;1
30402;盂;1;1
30403;盃;1;1
30404;盄;1;1
30405;盅;1;1
30406;盆;1;1
30407;盇;1;1
30408;盈;1;1
30409;盉;1;1
30410;益;1;1
30411;盋;1;1
30412;盌;1;1
30413;盍;1;1
30414;盎;1;1
30415;盏;1;1
30416;盐;1;1
30417;监;1;1
30418;盒;1;1
30419;盓;1;1
30420;盔;1;1
30421;盕;1;1
30422;盖;1;1
30423;盗;1;1
30424;盘;1;1
30425;盙;1;1
30426;盚;1;1
30427;盛;1;1
30428;盜;1;1
30429;盝;1;1
30430;盞;1;1
30431;盟;1;1
30432;盠;1;1
30433;盡;1;1
30434;盢;1;1
30435;監;1;1
30436;盤;1;1
30437;盥;1;1
30438;盦;1;1
30439;盧;1;1
30440;盨;1;1
30441;盩;1;1
30442;盪;1;1
30443;盫;1;1
30444;盬;1;1
30445;盭;1;1
30446;目;1;1
30447;盯;1;1
30448;盰;1;1
30449;盱;1;1
30450;盲;1;1
30451;盳;1;1
30452;直;1;1
30453;盵;1;1
30454;盶;1;1
30455;盷;1;1
30456;相;1;1
30457;盹;1;1
30458;盺;1;1
30459;盻;1;1
30460;盼;1;1
30461;盽;1;1
30462;盾;1;1
30463;盿;1;1
30464;眀;1;1
30465;省;1;1
30466;眂;1;1
30467;眃;1;1
30468;眄;1;1
30469;眅;1;1
30470;眆;1;1
30471;眇;1;1
30472;眈;1;1
30473;眉;1;1
30474;眊;1;1
30475;看;1;1
30476;県;1;1
30477;眍;1;1
30478;眎;1;1
30479;眏;1;1
30480;眐;1;1
30481;眑;1;1
30482;眒;1;1
30483;眓;1;1
30484;眔;1;1
30485;眕;1;1
30486;眖;1;1
30487;眗;1;1
30488;眘;1;1
30489;眙;1;1
30490;眚;1;1
30491;眛;1;1
30492;眜;1;1
30493;眝;1;1
30494;眞;1;1
30495;真;1;1
30496;眠;1;1
30497;眡;1;1
30498;眢;1;1
30499;眣;1;1
30500;眤;1;1
30501;眥;1;1
30502;眦;1;1
30503;眧;1;1
30504;眨;1;1
30505;眩;1;1
30506;眪;1;1
30507;眫;1;1
30508;眬;1;1
30509;眭;1;1
30510;眮;1;1
30511;眯;1;1
30512;眰;1;1
30513;眱;1;1
30514;眲;1;1
30515;眳;1;1
30516;眴;1;1
30517;眵;1;1
30518;眶;1;1
30519;眷;1;1
30520;眸;1;1
30521;眹;1;1
30522;眺;1;1
30523;眻;1;1
30524;眼;1;1
30525;眽;1;1
30526;眾;1;1
30527;眿;1;1
30528;着;1;1
30529;睁;1;1
30530;睂;1;1
30531;睃;1;1
30532;睄;1;1
30533;睅;1;1
30534;睆;1;1
30535;睇;1;1
30536;睈;1;1
30537;睉;1;1
30538;睊;1;1
30539;睋;1;1
30540;睌;1;1
30541;睍;1;1
30542;睎;1;1
30543;睏;1;1
30544;睐;1;1
30545;睑;1;1
30546;睒;1;1
30547;睓;1;1
30548;睔;1;1
30549;睕;1;1
30550;睖;1;1
30551;睗;1;1
30552;睘;1;1
30553;睙;1;1
30554;睚;1;1
30555;睛;1;1
30556;睜;1;1
30557;睝;1;1
30558;睞;1;1
30559;睟;1;1
30560;睠;1;1
30561;睡;1;1
30562;睢;1;1
30563;督;1;1
30564;睤;1;1
30565;睥;1;1
30566;睦;1;1
30567;睧;1;1
30568;睨;1;1
30569;睩;1;1
30570;睪;1;1
30571;睫;1;1
30572;睬;1;1
30573;睭;1;1
30574;睮;1;1
30575;睯;1;1
30576;睰;1;1
30577;睱;1;1
30578;睲;1;1
30579;睳;1;1
30580;睴;1;1
30581;睵;1;1
30582;睶;1;1
30583;睷;1;1
30584;睸;1;1
30585;睹;1;1
30586;睺;1;1
30587;睻;1;1
30588;睼;1;1
30589;睽;1;1
30590;睾;1;1
30591;睿;1;1
30592;瞀;1;1
30593;瞁;1;1
30594;瞂;1;1
30595;瞃;1;1
30596;瞄;1;1
30597;瞅;1;1
30598;瞆;1;1
30599;瞇;1;1
30600;瞈;1;1
30601;瞉;1;1
30602;瞊;1;1
30603;瞋;1;1
30604;瞌;1;1
30605;瞍;1;1
30606;瞎;1;1
30607;瞏;1;1
30608;瞐;1;1
30609;瞑;1;1
30610;瞒;1;1
30611;瞓;1;1
30612;瞔;1;1
30613;瞕;1;1
30614;瞖;1;1
30615;瞗;1;1
30616;瞘;1;1
30617;瞙;1;1
30618;瞚;1;1
30619;瞛;1;1
30620;瞜;1;1
30621;瞝;1;1
30622;瞞;1;1
30623;瞟;1;1
30624;瞠;1;1
30625;瞡;1;1
30626;瞢;1;1
30627;瞣;1;1
30628;瞤;1;1
30629;瞥;1;1
30630;瞦;1;1
30631;瞧;1;1
30632;瞨;1;1
30633;瞩;1;1
30634;瞪;1;1
30635;瞫;1;1
30636;瞬;1;1
30637;瞭;1;1
30638;瞮;1;1
30639;瞯;1;1
30640;瞰;1;1
30641;瞱;1;1
30642;瞲;1;1
30643;瞳;1;1
30644;瞴;1;1
30645;瞵;1;1
30646;瞶;1;1
30647;瞷;1;1
30648;瞸;1;1
30649;瞹;1;1
30650;瞺;1;1
30651;瞻;1;1
30652;瞼;1;1
30653;瞽;1;1
30654;瞾;1;1
30655;瞿;1;1
30656;矀;1;1
30657;矁;1;1
30658;矂;1;1
30659;矃;1;1
30660;矄;1;1
30661;矅;1;1
30662;矆;1;1
30663;矇;1;1
30664;矈;1;1
30665;矉;1;1
30666;矊;1;1
30667;矋;1;1
30668;矌;1;1
30669;矍;1;1
30670;矎;1;1
30671;矏;1;1
30672;矐;1;1
30673;矑;1;1
30674;矒;1;1
30675;矓;1;1
30676;矔;1;1
30677;矕;1;1
30678;矖;1;1
30679;矗;1;1
30680;矘;1;1
30681;矙;1;1
30682;矚;1;1
30683;矛;1;1
30684;矜;1;1
30685;矝;1;1
30686;矞;1;1
30687;矟;1;1
30688;矠;1;1
30689;矡;1;1
30690;矢;1;1
30691;矣;1;1
30692;矤;1;1
30693;知;1;1
30694;矦;1;1
30695;矧;1;1
30696;矨;1;1
30697;矩;1;1
30698;矪;1;1
30699;矫;1;1
30700;矬;1;1
30701;短;1;1
30702;矮;1;1
30703;矯;1;1
30704;矰;1;1
30705;矱;1;1
30706;矲;1;1
30707;石;1;1
30708;矴;1;1
30709;矵;1;1
30710;矶;1;1
30711;矷;1;1
30712;矸;1;1
30713;矹;1;1
30714;矺;1;1
30715;矻;1;1
30716;矼;1;1
30717;矽;1;1
30718;矾;1;1
30719;矿;1;1
30720;砀;1;1
30721;码;1;1
30722;砂;1;1
30723;砃;1;1
30724;砄;1;1
30725;砅;1;1
30726;砆;1;1
30727;砇;1;1
30728;砈;1;1
30729;砉;1;1
30730;砊;1;1
30731;砋;1;1
30732;砌;1;1
30733;砍;1;1
30734;砎;1;1
30735;砏;1;1
30736;砐;1;1
30737;砑;1;1
30738;砒;1;1
30739;砓;1;1
30740;研;1;1
30741;砕;1;1
30742;砖;1;1
30743;砗;1;1
30744;砘;1;1
30745;砙;1;1
30746;砚;1;1
30747;砛;1;1
30748;砜;1;1
30749;砝;1;1
30750;砞;1;1
30751;砟;1;1
30752;砠;1;1
30753;砡;1;1
30754;砢;1;1
30755;砣;1;1
30756;砤;1;1
30757;砥;1;1
30758;砦;1;1
30759;砧;1;1
30760;砨;1;1
30761;砩;1;1
30762;砪;1;1
30763;砫;1;1
30764;砬;1;1
30765;砭;1;1
30766;砮;1;1
30767;砯;1;1
30768;砰;1;1
30769;砱;1;1
30770;砲;1;1
30771;砳;1;1
30772;破;1;1
30773;砵;1;1
30774;砶;1;1
30775;砷;1;1
30776;砸;1;1
30777;砹;1;1
30778;砺;1;1
30779;砻;1;1
30780;砼;1;1
30781;砽;1;1
30782;砾;1;1
30783;砿;1;1
30784;础;1;1
30785;硁;1;1
30786;硂;1;1
30787;硃;1;1
30788;硄;1;1
30789;硅;1;1
30790;硆;1;1
30791;硇;1;1
30792;硈;1;1
30793;硉;1;1
30794;硊;1;1
30795;硋;1;1
30796;硌;1;1
30797;硍;1;1
30798;硎;1;1
30799;硏;1;1
30800;硐;1;1
30801;硑;1;1
30802;硒;1;1
30803;硓;1;1
30804;硔;1;1
30805;硕;1;1
30806;硖;1;1
30807;硗;1;1
30808;硘;1;1
30809;硙;1;1
30810;硚;1;1
30811;硛;1;1
30812;硜;1;1
30813;硝;1;1
30814;硞;1;1
30815;硟;1;1
30816;硠;1;1
30817;硡;1;1
30818;硢;1;1
30819;硣;1;1
30820;硤;1;1
30821;硥;1;1
30822;硦;1;1
30823;硧;1;1
30824;硨;1;1
30825;硩;1;1
30826;硪;1;1
30827;硫;1;1
30828;硬;1;1
30829;硭;1;1
30830;确;1;1
30831;硯;1;1
30832;硰;1;1
30833;硱;1;1
30834;硲;1;1
30835;硳;1;1
30836;硴;1;1
30837;硵;1;1
30838;硶;1;1
30839;硷;1;1
30840;硸;1;1
30841;硹;1;1
30842;硺;1;1
30843;硻;1;1
30844;硼;1;1
30845;硽;1;1
30846;硾;1;1
30847;硿;1;1
30848;碀;1;1
30849;碁;1;1
30850;碂;1;1
30851;碃;1;1
30852;碄;1;1
30853;碅;1;1
30854;碆;1;1
30855;碇;1;1
30856;碈;1;1
30857;碉;1;1
30858;碊;1;1
30859;碋;1;1
30860;碌;1;1
30861;碍;1;1
30862;碎;1;1
30863;碏;1;1
30864;碐;1;1
30865;碑;1;1
30866;碒;1;1
30867;碓;1;1
30868;碔;1;1
30869;碕;1;1
30870;碖;1;1
30871;碗;1;1
30872;碘;1;1
30873;碙;1;1
30874;碚;1;1
30875;碛;1;1
30876;碜;1;1
30877;碝;1;1
30878;碞;1;1
30879;碟;1;1
30880;碠;1;1
30881;碡;1;1
30882;碢;1;1
30883;碣;1;1
30884;碤;1;1
30885;碥;1;1
30886;碦;1;1
30887;碧;1;1
30888;碨;1;1
30889;碩;1;1
30890;碪;1;1
30891;碫;1;1
30892;碬;1;1
30893;碭;1;1
30894;碮;1;1
30895;碯;1;1
30896;碰;1;1
30897;碱;1;1
30898;碲;1;1
30899;碳;1;1
30900;碴;1;1
30901;碵;1;1
30902;碶;1;1
30903;碷;1;1
30904;碸;1;1
30905;碹;1;1
30906;確;1;1
30907;碻;1;1
30908;碼;1;1
30909;碽;1;1
30910;碾;1;1
30911;碿;1;1
30912;磀;1;1
30913;磁;1;1
30914;磂;1;1
30915;磃;1;1
30916;磄;1;1
30917;磅;1;1
30918;磆;1;1
30919;磇;1;1
30920;磈;1;1
30921;磉;1;1
30922;磊;1;1
30923;磋;1;1
30924;磌;1;1
30925;磍;1;1
30926;磎;1;1
30927;磏;1;1
30928;磐;1;1
30929;磑;1;1
30930;磒;1;1
30931;磓;1;1
30932;磔;1;1
30933;磕;1;1
30934;磖;1;1
30935;磗;1;1
30936;磘;1;1
30937;磙;1;1
30938;磚;1;1
30939;磛;1;1
30940;磜;1;1
30941;磝;1;1
30942;磞;1;1
30943;磟;1;1
30944;磠;1;1
30945;磡;1;1
30946;磢;1;1
30947;磣;1;1
30948;磤;1;1
30949;磥;1;1
30950;磦;1;1
30951;磧;1;1
30952;磨;1;1
30953;磩;1;1
30954;磪;1;1
30955;磫;1;1
30956;磬;1;1
30957;磭;1;1
30958;磮;1;1
30959;磯;1;1
30960;磰;1;1
30961;磱;1;1
30962;磲;1;1
30963;磳;1;1
30964;磴;1;1
30965;磵;1;1
30966;磶;1;1
30967;磷;1;1
30968;磸;1;1
30969;磹;1;1
30970;磺;1;1
30971;磻;1;1
30972;磼;1;1
30973;磽;1;1
30974;磾;1;1
30975;磿;1;1
30976;礀;1;1
30977;礁;1;1
30978;礂;1;1
30979;礃;1;1
30980;礄;1;1
30981;礅;1;1
30982;礆;1;1
30983;礇;1;1
30984;礈;1;1
30985;礉;1;1
30986;礊;1;1
30987;礋;1;1
30988;礌;1;1
30989;礍;1;1
30990;礎;1;1
30991;礏;1;1
30992;礐;1;1
30993;礑;1;1
30994;礒;1;1
30995;礓;1;1
30996;礔;1;1
30997;礕;1;1
30998;礖;1;1
30999;礗;1;1
31000;礘;1;1
31001;礙;1;1
31002;礚;1;1
31003;礛;1;1
31004;礜;1;1
31005;礝;1;1
31006;礞;1;1
31007;礟;1;1
31008;礠;1;1
31009;礡;1;1
31010;礢;1;1
31011;礣;1;1
31012;礤;1;1
31013;礥;1;1
31014;礦;1;1
31015;礧;1;1
31016;礨;1;1
31017;礩;1;1
31018;礪;1;1
31019;礫;1;1
31020;礬;1;1
31021;礭;1;1
31022;礮;1;1
31023;礯;1;1
31024;礰;1;1
31025;礱;1;1
31026;礲;1;1
31027;礳;1;1
31028;礴;1;1
31029;礵;1;1
31030;礶;1;1
31031;礷;1;1
31032;礸;1;1
31033;礹;1;1
31034;示;1;1
31035;礻;1;1
31036;礼;1;1
31037;礽;1;1
31038;社;1;1
31039;礿;1;1
31040;祀;1;1
31041;祁;1;1
31042;祂;1;1
31043;祃;1;1
31044;祄;1;1
31045;祅;1;1
31046;祆;1;1
31047;祇;1;1
31048;祈;1;1
31049;祉;1;1
31050;祊;1;1
31051;祋;1;1
31052;祌;1;1
31053;祍;1;1
31054;祎;1;1
31055;祏;1;1
31056;祐;1;1
31057;祑;1;1
31058;祒;1;1
31059;祓;1;1
31060;祔;1;1
31061;祕;1;1
